,start_tracking_at_element,q0,mass0,p0c,gamma0,beta0,s,x,y,px,py,zeta,chi,charge_ratio,weight,particle_id,at_element,at_turn,state,parent_particle_id,_rng_s1,_rng_s2,_rng_s3,_rng_s4,delta,ptau,rvv,rpp
560,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009524679316491163,0.0003764439518596651,-2.229217074610732e-05,4.517464335693724e-06,1.756352673993738e-05,1.0,1.0,0.0,560,0,0,1,560,0,0,0,0,0.0002700010282459253,0.0002700010258211068,1.000000000004849,0.9997300718526314
561,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008552561299655462,0.0007434286738716066,-2.04632155261519e-05,8.930844648665569e-06,1.5997518193668974e-05,1.0,1.0,0.0,561,0,0,1,561,0,0,0,0,0.000270001067018244,0.00027000106459340383,1.000000000004849,0.9997300718138801
562,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0006909337428283356,0.0010639703185168004,-1.7372689629211358e-05,1.2785414917455532e-05,1.3341937820642224e-05,1.0,1.0,0.0,562,0,0,1,562,0,0,0,0,0.00027000104278851467,0.0002700010403636105,1.000000000004849,0.9997300718380967
563,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00047069906936530103,0.0013162245024327904,-1.3231207287826666e-05,1.5818492548224127e-05,9.777759034724842e-06,1.0,1.0,0.0,563,0,0,1,563,0,0,0,0,0.000270000957207861,0.000270000954782947,1.000000000004849,0.9997300719236312
564,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00020956073861794176,0.0014830005198554507,-8.321003679440012e-06,1.7823378312832245e-05,5.547874730093155e-06,1.0,1.0,0.0,564,0,0,1,564,0,0,0,0,0.00027000081610850657,0.0002700008136835943,1.000000000004849,0.9997300720646544
565,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009586155669748581,0.00037823096870028363,-2.2407745061450894e-05,4.538978686293859e-06,1.766326676286433e-05,1.0,1.0,0.0,565,0,0,1,565,0,0,0,0,0.00027000103327834424,0.00027000103085356245,1.000000000004849,0.9997300718476018
566,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000860851425508995,0.0007473008311782021,-2.0568398050472995e-05,8.977435023771228e-06,1.6088360440764853e-05,1.0,1.0,0.0,566,0,0,1,566,0,0,0,0,0.0002700010722709312,0.00027000106984615666,1.000000000004849,0.9997300718086302
567,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0006955953884448684,0.001069663735167971,-1.7460312347299838e-05,1.2853906259997497e-05,1.3417691542891353e-05,1.0,1.0,0.0,567,0,0,1,567,0,0,0,0,0.0002700010479035342,0.00027000104547869396,1.000000000004849,0.9997300718329845
568,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000474109381609885,0.0013233511814925744,-1.3295298856248189e-05,1.590421728639546e-05,9.833261741144897e-06,1.0,1.0,0.0,568,0,0,1,568,0,0,0,0,0.0002700009618366028,0.0002700009594117768,1.000000000004849,0.9997300719190049
569,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00021148731034691562,0.0014910747899233184,-8.357196363722974e-06,1.79204944473934e-05,5.579344002964167e-06,1.0,1.0,0.0,569,0,0,1,569,0,0,0,0,0.0002700008199356674,0.00027000081751072313,1.000000000004849,0.9997300720608292
570,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009647632023006002,0.0003800179855409022,-2.2523319376794462e-05,4.5604930368939945e-06,1.7763006785791275e-05,1.0,1.0,0.0,570,0,0,1,570,0,0,0,0,0.0002700010383109852,0.0002700010358860181,1.000000000004849,0.9997300718425718
571,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008664467210524441,0.0007511729884847976,-2.0673580574794098e-05,9.024025398876885e-06,1.6179202687860726e-05,1.0,1.0,0.0,571,0,0,1,571,0,0,0,0,0.00027000107752361835,0.0002700010750989095,1.000000000004849,0.9997300718033804
572,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007002570340614014,0.0010753571518191413,-1.754793506538832e-05,1.2922397602539459e-05,1.349344526514049e-05,1.0,1.0,0.0,572,0,0,1,572,0,0,0,0,0.0002700010530185537,0.00027000105059377756,1.000000000004849,0.9997300718278722
573,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004775196938544687,0.0013304778605523582,-1.335939042466971e-05,1.5989942024566784e-05,9.888764447564953e-06,1.0,1.0,0.0,573,0,0,1,573,0,0,0,0,0.00027000096646534466,0.0002700009640406065,1.000000000004849,0.9997300719143787
574,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002134138820758895,0.0014991490599911854,-8.393389048005934e-06,1.8017610581954545e-05,5.610813275835178e-06,1.0,1.0,0.0,574,0,0,1,574,0,0,0,0,0.00027000082376260615,0.00027000082133785206,1.000000000004849,0.9997300720570044
575,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000970910837626342,0.00038180500238152074,-2.2638893692138036e-05,4.5820073874941295e-06,1.786274680871822e-05,1.0,1.0,0.0,575,0,0,1,575,0,0,0,0,0.0002700010433431821,0.00027000104091847376,1.000000000004849,0.9997300718375423
576,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008720420165958929,0.000755045145791393,-2.0778763099115195e-05,9.070615773982543e-06,1.62700449349566e-05,1.0,1.0,0.0,576,0,0,1,576,0,0,0,0,0.00027000108277652757,0.0002700010803516623,1.000000000004849,0.9997300717981302
577,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007049186796779344,0.001081050568470312,-1.7635557783476803e-05,1.2990888945081424e-05,1.3569198987389622e-05,1.0,1.0,0.0,577,0,0,1,577,0,0,0,0,0.0002700010581335732,0.0002700010557088611,1.000000000004849,0.9997300718227599
578,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00048093000609905254,0.0013376045396121423,-1.3423481993091232e-05,1.6075666762738115e-05,9.944267153985008e-06,1.0,1.0,0.0,578,0,0,1,578,0,0,0,0,0.00027000097109430854,0.0002700009686694363,1.000000000004849,0.9997300719097522
579,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00021534045380486335,0.0015072233300590528,-8.429581732288897e-06,1.8114726716515696e-05,5.64228254870619e-06,1.0,1.0,0.0,579,0,0,1,579,0,0,0,0,0.00027000082758976696,0.00027000082516498094,1.000000000004849,0.9997300720531793
580,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000977058472952084,0.00038359201922213927,-2.2754468007481608e-05,4.6035217380942645e-06,1.7962486831645162e-05,1.0,1.0,0.0,580,0,0,1,580,0,0,0,0,0.00027000104837582306,0.0002700010459509294,1.000000000004849,0.9997300718325124
581,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008776373121393417,0.0007589173030979886,-2.0883945623436288e-05,9.1172061490882e-06,1.6360887182052472e-05,1.0,1.0,0.0,581,0,0,1,581,0,0,0,0,0.00027000108802921474,0.0002700010856044151,1.000000000004849,0.9997300717928804
582,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007095803252944672,0.0010867439851214823,-1.772318050156528e-05,1.305938028762339e-05,1.3644952709638751e-05,1.0,1.0,0.0,582,0,0,1,582,0,0,0,0,0.0002700010632488148,0.0002700010608239446,1.000000000004849,0.9997300718176474
583,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004843403183436364,0.0013447312186719265,-1.3487573561512754e-05,1.6161391500909447e-05,9.999769860405064e-06,1.0,1.0,0.0,583,0,0,1,583,0,0,0,0,0.0002700009757230504,0.00027000097329826604,1.000000000004849,0.999730071905126
584,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00021726702553383716,0.0015152976001269202,-8.465774416571857e-06,1.8211842851076847e-05,5.6737518215772015e-06,1.0,1.0,0.0,584,0,0,1,584,0,0,0,0,0.00027000083141692777,0.00027000082899210977,1.000000000004849,0.9997300720493542
585,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009832061082778259,0.0003853790360627579,-2.2870042322825176e-05,4.6250360886944e-06,1.8062226854572105e-05,1.0,1.0,0.0,585,0,0,1,585,0,0,0,0,0.000270001053408242,0.0002700010509833851,1.000000000004849,0.9997300718274826
586,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008832326076827906,0.0007627894604045841,-2.0989128147757388e-05,9.163796524193857e-06,1.6451729429148345e-05,1.0,1.0,0.0,586,0,0,1,586,0,0,0,0,0.0002700010932819019,0.0002700010908571679,1.000000000004849,0.9997300717876305
587,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007142419709110002,0.0010924374017726526,-1.781080321965376e-05,1.3127871630165353e-05,1.372070643188788e-05,1.0,1.0,0.0,587,0,0,1,587,0,0,0,0,0.0002700010683638343,0.00027000106593902813,1.000000000004849,0.9997300718125351
588,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00048775063058822027,0.0013518578977317103,-1.3551665129934277e-05,1.6247116239080778e-05,1.005527256682512e-05,1.0,1.0,0.0,588,0,0,1,588,0,0,0,0,0.0002700009803517922,0.0002700009779270958,1.000000000004849,0.9997300719004997
589,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00021919359726281103,0.0015233718701947875,-8.501967100854821e-06,1.8308958985637996e-05,5.705221094448214e-06,1.0,1.0,0.0,589,0,0,1,589,0,0,0,0,0.0002700008352440886,0.0002700008328192387,1.000000000004849,0.9997300720455291
590,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009893537436035677,0.00038716605290337644,-2.2985616638168744e-05,4.646550439294536e-06,1.816196687749905e-05,1.0,1.0,0.0,590,0,0,1,590,0,0,0,0,0.0002700010584406609,0.00027000105601584075,1.000000000004849,0.999730071822453
591,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008888279032262394,0.0007666616177111795,-2.1094310672078485e-05,9.210386899299514e-06,1.6542571676244224e-05,1.0,1.0,0.0,591,0,0,1,591,0,0,0,0,0.00027000109853481113,0.0002700010961099207,1.000000000004849,0.9997300717823805
592,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007189036165275331,0.0010981308184238232,-1.7898425937742244e-05,1.3196362972707316e-05,1.3796460154137016e-05,1.0,1.0,0.0,592,0,0,1,592,0,0,0,0,0.0002700010734788538,0.0002700010710541116,1.000000000004849,0.9997300718074229
593,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004911609428328042,0.0013589845767914945,-1.36157566983558e-05,1.633284097725211e-05,1.0110775273245175e-05,1.0,1.0,0.0,593,0,0,1,593,0,0,0,0,0.0002700009849807561,0.00027000098255592557,1.000000000004849,0.9997300718958733
594,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002211201689917849,0.0015314461402626547,-8.538159785137782e-06,1.8406075120199144e-05,5.736690367319225e-06,1.0,1.0,0.0,594,0,0,1,594,0,0,0,0,0.0002700008390712494,0.0002700008366463676,1.000000000004849,0.9997300720417039
595,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009955013789293096,0.00038895306974399496,-2.3101190953512318e-05,4.668064789894671e-06,1.8261706900426e-05,1.0,1.0,0.0,595,0,0,1,595,0,0,0,0,0.00027000106347307984,0.00027000106104829643,1.000000000004849,0.9997300718174232
596,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0008944231987696884,0.000770533775017775,-2.119949319639958e-05,9.256977274405171e-06,1.6633413923340097e-05,1.0,1.0,0.0,596,0,0,1,596,0,0,0,0,0.0002700011037874983,0.0002700011013626735,1.000000000004849,0.9997300717771306
597,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007235652621440661,0.0011038242350749935,-1.7986048655830728e-05,1.326485431524928e-05,1.3872213876386149e-05,1.0,1.0,0.0,597,0,0,1,597,0,0,0,0,0.0002700010785940954,0.00027000107616919516,1.000000000004849,0.9997300718023104
598,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000494571255077388,0.0013661112558512787,-1.3679848266777322e-05,1.641856571542344e-05,1.016627797966523e-05,1.0,1.0,0.0,598,0,0,1,598,0,0,0,0,0.0002700009896094979,0.00027000098718475533,1.000000000004849,0.999730071891247
599,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002230467407207587,0.0015395204103305221,-8.574352469420744e-06,1.8503191254760295e-05,5.768159640190237e-06,1.0,1.0,0.0,599,0,0,1,599,0,0,0,0,0.0002700008428984102,0.00027000084047349647,1.000000000004849,0.9997300720378789
600,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010016490142550514,0.00039074008658461344,-2.321676526885589e-05,4.689579140494806e-06,1.8361446923352943e-05,1.0,1.0,0.0,600,0,0,1,600,0,0,0,0,0.00027000106850549876,0.00027000106608075205,1.000000000004849,0.9997300718123936
601,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009000184943131372,0.0007744059323243704,-2.1304675720720678e-05,9.303567649510827e-06,1.672425617043597e-05,1.0,1.0,0.0,601,0,0,1,601,0,0,0,0,0.00027000110904040753,0.0002700011066154263,1.000000000004849,0.9997300717718806
602,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007282269077605988,0.001109517651726164,-1.80736713739192e-05,1.3333345657791245e-05,1.3947967598635274e-05,1.0,1.0,0.0,602,0,0,1,602,0,0,0,0,0.0002700010837091149,0.00027000108128427864,1.000000000004849,0.9997300717971982
603,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0004979815673219717,0.0013732379349110624,-1.3743939835198844e-05,1.6504290453594773e-05,1.0221780686085286e-05,1.0,1.0,0.0,603,0,0,1,603,0,0,0,0,0.0002700009942384618,0.00027000099181358504,1.000000000004849,0.9997300718866206
604,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00022497331244973257,0.0015475946803983893,-8.610545153703705e-06,1.8600307389321443e-05,5.799628913061248e-06,1.0,1.0,0.0,604,0,0,1,604,0,0,0,0,0.00027000084672534896,0.00027000084430062535,1.000000000004849,0.9997300720340541
605,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010077966495807935,0.00039252710342523197,-2.333233958419946e-05,4.711093491094941e-06,1.8461186946279886e-05,1.0,1.0,0.0,605,0,0,1,605,0,0,0,0,0.00027000107353813974,0.00027000107111320774,1.000000000004849,0.9997300718073636
606,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000905613789856586,0.0007782780896309659,-2.1409858245041778e-05,9.350158024616484e-06,1.681509841753185e-05,1.0,1.0,0.0,606,0,0,1,606,0,0,0,0,0.0002700011142930947,0.0002700011118681791,1.000000000004849,0.9997300717666306
607,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007328885533771318,0.0011152110683773345,-1.8161294092007685e-05,1.3401837000333206e-05,1.4023721320884407e-05,1.0,1.0,0.0,607,0,0,1,607,0,0,0,0,0.00027000108882413443,0.00027000108639936224,1.000000000004849,0.999730071792086
608,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005013918795665557,0.0013803646139708466,-1.3808031403620365e-05,1.6590015191766104e-05,1.0277283392505338e-05,1.0,1.0,0.0,608,0,0,1,608,0,0,0,0,0.00027000099886720363,0.00027000099644241486,1.000000000004849,0.9997300718819943
609,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00022689988417870638,0.0015556689504662568,-8.646737837986667e-06,1.8697423523882595e-05,5.831098185932259e-06,1.0,1.0,0.0,609,0,0,1,609,0,0,0,0,0.0002700008505525098,0.00027000084812775423,1.000000000004849,0.9997300720302289
610,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010139442849065351,0.00039431412026585055,-2.344791389954303e-05,4.732607841695077e-06,1.856092696920683e-05,1.0,1.0,0.0,610,0,0,1,610,0,0,0,0,0.00027000107857055866,0.00027000107614566336,1.000000000004849,0.999730071802334
611,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009112090854000351,0.0007821502469375616,-2.1515040769362875e-05,9.396748399722143e-06,1.6905940664627722e-05,1.0,1.0,0.0,611,0,0,1,611,0,0,0,0,0.0002700011195457819,0.00027000111712093195,1.000000000004849,0.9997300717613808
612,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007375501989936647,0.001120904485028505,-1.8248916810096166e-05,1.3470328342875172e-05,1.409947504313354e-05,1.0,1.0,0.0,612,0,0,1,612,0,0,0,0,0.00027000109393915395,0.0002700010915144457,1.000000000004849,0.9997300717869736
613,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005048021918111394,0.0013874912930306308,-1.3872122972041887e-05,1.6675739929937436e-05,1.0332786098925393e-05,1.0,1.0,0.0,613,0,0,1,613,0,0,0,0,0.00027000100349594547,0.00027000100107124457,1.000000000004849,0.9997300718773681
614,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002288264559076802,0.001563743220534124,-8.682930522269627e-06,1.8794539658443743e-05,5.862567458803271e-06,1.0,1.0,0.0,614,0,0,1,614,0,0,0,0,0.0002700008543796706,0.0002700008519548831,1.000000000004849,0.9997300720264038
615,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.001020091920232277,0.0003961011371064691,-2.3563488214886603e-05,4.754122192295212e-06,1.8660666992133773e-05,1.0,1.0,0.0,615,0,0,1,615,0,0,0,0,0.0002700010836029776,0.0002700010811781191,1.000000000004849,0.9997300717973042
616,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009168043809434839,0.000786022404244157,-2.162022329368397e-05,9.4433387748278e-06,1.6996782911723595e-05,1.0,1.0,0.0,616,0,0,1,616,0,0,0,0,0.00027000112479846905,0.0002700011223736847,1.000000000004849,0.999730071756131
617,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007422118446101976,0.0011265979016796754,-1.8336539528184646e-05,1.3538819685417133e-05,1.4175228765382672e-05,1.0,1.0,0.0,617,0,0,1,617,0,0,0,0,0.0002700010990543955,0.00027000109662952927,1.000000000004849,0.9997300717818611
618,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005082125040557233,0.0013946179720904146,-1.393621454046341e-05,1.676146466810876e-05,1.0388288805345449e-05,1.0,1.0,0.0,618,0,0,1,618,0,0,0,0,0.00027000100812490935,0.00027000100570007433,1.000000000004849,0.9997300718727415
619,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002307530276366541,0.0015718174906019914,-8.71912320655259e-06,1.889165579300489e-05,5.8940367316742824e-06,1.0,1.0,0.0,619,0,0,1,619,0,0,0,0,0.0002700008582068314,0.00027000085578201204,1.000000000004849,0.9997300720225787
620,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010262395555580188,0.00039788815394708766,-2.3679062530230175e-05,4.775636542895348e-06,1.8760407015060723e-05,1.0,1.0,0.0,620,0,0,1,620,0,0,0,0,0.0002700010886353965,0.0002700010862105747,1.000000000004849,0.9997300717922746
621,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000922399676486933,0.0007898945615507525,-2.1725405818005075e-05,9.489929149933458e-06,1.7087625158819474e-05,1.0,1.0,0.0,621,0,0,1,621,0,0,0,0,0.0002700011300511562,0.00027000112762643754,1.000000000004849,0.9997300717508811
622,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007468734902267304,0.0011322913183308457,-1.8424162246273127e-05,1.3607311027959098e-05,1.4250982487631801e-05,1.0,1.0,0.0,622,0,0,1,622,0,0,0,0,0.00027000110416941503,0.00027000110174461275,1.000000000004849,0.9997300717767489
623,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005116228163003071,0.0014017446511501986,-1.400030610888493e-05,1.6847189406280095e-05,1.0443791511765504e-05,1.0,1.0,0.0,623,0,0,1,623,0,0,0,0,0.0002700010127536512,0.0002700010103289041,1.000000000004849,0.9997300718681154
624,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00023267959936562792,0.0015798917606698586,-8.755315890835552e-06,1.8988771927566042e-05,5.925506004545295e-06,1.0,1.0,0.0,624,0,0,1,624,0,0,0,0,0.0002700008620339922,0.00027000085960914087,1.000000000004849,0.9997300720187536
625,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010323871908837611,0.0003996751707877062,-2.379463684557375e-05,4.797150893495483e-06,1.8860147037987667e-05,1.0,1.0,0.0,625,0,0,1,625,0,0,0,0,0.00027000109366781544,0.0002700010912430304,1.000000000004849,0.9997300717872448
626,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009279949720303813,0.0007937667188573479,-2.1830588342326168e-05,9.536519525039115e-06,1.717846740591534e-05,1.0,1.0,0.0,626,0,0,1,626,0,0,0,0,0.00027000113530406544,0.0002700011328791903,1.000000000004849,0.9997300717456311
627,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007515351358432633,0.0011379847349820163,-1.8511784964361604e-05,1.3675802370501064e-05,1.4326736209880934e-05,1.0,1.0,0.0,627,0,0,1,627,0,0,0,0,0.00027000110928443455,0.0002700011068596963,1.000000000004849,0.9997300717716366
628,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000515033128544891,0.0014088713302099827,-1.4064397677306453e-05,1.6932914144451427e-05,1.0499294218185558e-05,1.0,1.0,0.0,628,0,0,1,628,0,0,0,0,0.00027000101738261506,0.0002700010149577338,1.000000000004849,0.9997300718634888
629,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00023460617109460183,0.0015879660307377263,-8.791508575118514e-06,1.9085888062127194e-05,5.956975277416306e-06,1.0,1.0,0.0,629,0,0,1,629,0,0,0,0,0.000270000865861153,0.0002700008634362698,1.000000000004849,0.9997300720149286
630,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010385348262095028,0.00040146218762832477,-2.3910211160917317e-05,4.818665244095619e-06,1.895988706091461e-05,1.0,1.0,0.0,630,0,0,1,630,0,0,0,0,0.00027000109870023437,0.00027000109627548603,1.000000000004849,0.9997300717822152
631,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009335902675738306,0.0007976388761639434,-2.1935770866647265e-05,9.583109900144772e-06,1.7269309653011213e-05,1.0,1.0,0.0,631,0,0,1,631,0,0,0,0,0.0002700011405567526,0.00027000113813194313,1.000000000004849,0.9997300717403812
632,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007561967814597963,0.0011436781516331867,-1.8599407682450088e-05,1.3744293713043027e-05,1.4402489932130066e-05,1.0,1.0,0.0,632,0,0,1,632,0,0,0,0,0.0002700011143996761,0.00027000111197477984,1.000000000004849,0.9997300717665242
633,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005184434407894747,0.0014159980092697667,-1.4128489245727975e-05,1.7018638882622755e-05,1.0554796924605614e-05,1.0,1.0,0.0,633,0,0,1,633,0,0,0,0,0.0002700010220113569,0.0002700010195865636,1.000000000004849,0.9997300718588626
634,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.00023653274282357564,0.0015960403008055933,-8.827701259401475e-06,1.918300419668834e-05,5.988444550287319e-06,1.0,1.0,0.0,634,0,0,1,634,0,0,0,0,0.0002700008696883138,0.0002700008672633987,1.000000000004849,0.9997300720111034
635,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010446824615352446,0.0004032492044689433,-2.402578547626089e-05,4.840179594695754e-06,1.9059627083841554e-05,1.0,1.0,0.0,635,0,0,1,635,0,0,0,0,0.0002700011037326533,0.0002700011013079417,1.000000000004849,0.9997300717771854
636,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009391855631172794,0.0008015110334705389,-2.2040953390968365e-05,9.62970027525043e-06,1.7360151900107093e-05,1.0,1.0,0.0,636,0,0,1,636,0,0,0,0,0.0002700011458094398,0.00027000114338469595,1.000000000004849,0.9997300717351314
637,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0007608584270763293,0.001149371568284357,-1.8687030400538568e-05,1.3812785055584989e-05,1.4478243654379195e-05,1.0,1.0,0.0,637,0,0,1,637,0,0,0,0,0.00027000111951469563,0.0002700011170898634,1.000000000004849,0.9997300717614119
638,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0005218537530340587,0.0014231246883295507,-1.4192580814149499e-05,1.7104363620794086e-05,1.0610299631025673e-05,1.0,1.0,0.0,638,0,0,1,638,0,0,0,0,0.0002700010266403208,0.0002700010242153934,1.000000000004849,0.9997300718542361
639,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0002384593145525495,0.0016041145708734607,-8.863893943684437e-06,1.9280120331249493e-05,6.0199138231583295e-06,1.0,1.0,0.0,639,0,0,1,639,0,0,0,0,0.0002700008735152526,0.00027000087109052757,1.000000000004849,0.9997300720072786
640,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0010508300968609867,0.0004050362213095618,-2.4141359791604463e-05,4.86169394529589e-06,1.9159367106768498e-05,1.0,1.0,0.0,640,0,0,1,640,0,0,0,0,0.00027000110876529426,0.00027000110634039734,1.000000000004849,0.9997300717721556
641,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.0009447808586607282,0.0008053831907771343,-2.2146135915289458e-05,9.676290650356086e-06,1.7450994147202966e-05,1.0,1.0,0.0,641,0,0,1,641,0,0,0,0,0.00027000115106212697,0.0002700011486374487,1.000000000004849,0.9997300717298815
642,-1,1.0,938272088.16,6999999937117.534,7460.522473526161,0.9999999910167907,0.0,0.000765520072692862,0.0011550649849355276,-1.877465311862705e-05,1.3881276398126954e-05,1.4553997376628328e-05,1.0,1.0,0.0,642,0,0,1,642,0,0,0,0,0.00027000112462971515,0.0002700011222049469,1.000000000004849,0.9997300717562997
